customerID,gender,SeniorCitizen,MaritalStatus,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,InternationalPlan,VoiceMailPlan,NumbervMailMessages,TotalDayMinutes,TotalDayCalls,TotalEveMinutes,TotalEveCalls,TotalNightMinutes,TotalNightCalls,TotalIntlMinutes,TotalIntlCalls,CustomerServiceCalls,TotalCall,TotalRevenue,Churn
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,Yes,32,210.3,116,192.2,83,246.1,92,10.8,4,6,301,1822.0,No
9170-ARBTB,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,No,0,286.7,100,134.4,121,192.9,122,6.9,5,2,350,1012.4,No
9172-JITSM,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,Yes,33,167.8,91,205.3,91,130,132,14.5,4,4,322,2361.8,Yes
9173-IVZVP,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,No,0,176.8,92,187.5,97,196.8,88,6.5,3,2,282,1146.1,No
9174-FKWZE,Female,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,Yes,No,0,246.4,110,182,98,157.6,106,12.1,2,2,318,19.5,Yes
9174-IHETN,Female,0,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,No,0,136.1,82,156.3,118,158.8,83,10.1,5,2,290,3533.6,No
9178-JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,No,0,214.8,112,209.7,104,164.4,97,9.4,5,3,321,587.4,No
9184-GALIL,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,Yes,27,204.7,118,209.4,91,212.9,67,7,2,2,280,781.3,No
9191-MYQKX,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,No,0,300.3,109,181,100,270.1,73,11.7,4,0,286,496.9,Yes
9199-PWQVC,Female,0,Yes,No,63,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),No,Yes,36,156.2,77,215.5,126,279.1,83,9.9,6,2,294,4786.2,No
9208-OLGAQ,Female,1,No,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,No,No,0,211.8,84,230.9,137,217.1,99,10.7,9,3,332,1443.7,No
9209-NWPGU,Male,0,No,No,44,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,No,No,0,52.2,106,220.1,113,112.3,95,11.4,2,2,318,2774.6,No
9214-EKVXR,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,Yes,38,107.9,90,140.4,94,253.6,79,10.5,2,0,265,44.0,No
9220-ZNKJI,Female,1,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),No,No,0,172.8,101,204.8,97,240.8,90,9.1,8,2,298,4805.3,No
9227-UAQFT,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,No,0,185,117,223.3,94,222.8,91,12.6,2,2,306,284.4,No
9231-ZJYAM,Female,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,28,126.9,97,166.9,102,145.2,77,8.8,3,5,284,292.8,Yes
9237-HQITU,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,332.9,67,317.8,97,160.6,128,5.4,9,4,305,151.7,Yes
9244-ZVAPM,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,No,0,207.9,91,172,109,191.8,143,14.4,7,4,354,45.6,No
9251-AWQGT,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,No,0,109.9,102,220.8,114,104,133,10.9,6,0,355,935.9,No
9254-RBFON,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),Yes,No,0,242.2,102,226.1,80,252,96,13.9,5,2,285,1705.0,Yes
9256-JTBNZ,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),No,No,0,131.8,82,284.3,119,305.5,101,11.3,2,1,305,246.3,No
9257-AZMTZ,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,No,0,198.1,160,156.7,87,182.1,76,9.3,3,3,329,1078.8,No
9261-WDCAF,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,No,Yes,26,153.7,115,137.8,146,213.5,104,15.9,5,1,371,189.1,No
9269-CQOOL,Male,0,No,Yes,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,No,0,0,0,159.6,130,167.1,88,6.8,1,4,223,169.5,Yes
9272-LSVYH,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,Yes,18,146.8,107,310,84,178.7,130,7.2,7,0,328,735.5,No
9274-UARKJ,Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,No,0,191.1,93,282.8,56,84.8,118,12,4,2,273,1130.0,No
9281-CEDRU,Female,0,Yes,No,68,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),No,No,0,251.6,88,175.1,103,184.4,112,5.4,5,1,309,4326.3,No
9290-SHCMB,Female,1,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,Yes,37,239.8,110,221.9,115,189.1,100,7.3,1,2,328,1235.6,No
9294-TDIPC,Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,Yes,23,157.6,129,247,96,259.2,112,13.7,2,0,339,83.8,No
9300-RENDD,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,No,No,0,236.6,109,169.9,107,212.3,118,11.1,2,1,337,80.0,Yes
9308-ANMVE,Male,0,No,Yes,47,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,160.9,95,251.2,65,273.4,97,5,5,3,265,2654.1,No
9313-CDOGY,Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No,No,0,223,120,227,98,188.3,125,8.8,5,1,349,717.3,No
9313-QOLTZ,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,Yes,39,206.9,143,127.8,72,199.2,120,9.2,1,3,339,518.3,No
9314-QDMDW,Male,0,No,No,11,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,No,No,0,176.4,122,224.9,123,219.6,50,11.5,1,1,297,730.0,No
9323-HGFWY,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No,No,0,278.4,106,81,113,163.2,137,9.8,5,1,362,2681.2,No
9327-QSDED,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,No,0,177.9,129,224.6,87,306.3,102,10.8,6,2,326,335.4,No
9330-DHBFL,Female,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,No,No,0,147.9,109,228.4,117,299.7,90,9.6,9,3,328,1533.8,No
9332-GYWLO,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,No,No,0,158.7,84,181.7,91,177.3,67,7.7,10,2,254,355.1,No
9342-VNIMQ,Male,0,No,No,33,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,No,0,211.3,87,165.7,97,265.9,72,13.3,6,1,263,1665.2,No
9347-AERRL,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,No,0,119.7,113,189.7,84,256.2,108,12.9,7,2,314,486.2,No
9348-YVOMK,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,Yes,20,95,89,167.9,92,200.6,79,11.2,2,0,262,176.2,No
9355-NPPFS,Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,No,0,203.3,45,141.9,87,200.7,71,8.5,6,0,209,2006.1,No
9359-JANWS,Female,0,Yes,No,65,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),No,Yes,21,179.4,88,181.1,97,320.7,120,9.5,4,2,311,3857.1,No
9359-UGBTK,Female,0,No,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),No,No,0,190.4,102,158.1,107,271.5,92,11.2,4,2,307,4991.5,No
9362-MWODR,Female,0,No,Yes,40,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),No,Yes,42,166.9,101,273.2,84,171,106,11.5,1,1,293,2460.4,No
9364-YKUVW,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,No,0,207.6,68,251.6,123,191.6,100,10.9,6,2,299,309.4,No
9365-SRSZE,Male,1,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,178.8,94,178.4,97,169.2,77,7.5,3,1,272,1943.9,No
9367-OIUXP,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,No,0,180,88,145,77,233.7,120,11.5,6,2,293,73.1,No
9367-TCUYN,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,No,0,219.6,97,141.1,144,205.7,101,10.8,4,2,348,223.6,No
9371-BITHB,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,No,0,199.3,104,224.2,92,140.1,57,15.2,2,0,255,1070.5,No
9372-TXXPS,Female,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),No,No,0,209.5,89,172.8,85,94.1,102,8.8,4,1,281,3483.5,No
9374-YOLBJ,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No,Yes,22,215.1,91,138.9,102,146.2,109,12.4,2,2,306,19.3,No
9375-MHRRS,Male,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,No,Yes,39,214.1,108,169.2,115,189.7,117,10.1,3,1,344,288.4,No
9385-EHGDO,Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,No,0,146.7,91,203.5,78,203.4,110,13.7,3,1,283,739.4,No
9386-LDCZR,Male,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),No,No,0,164.3,92,233.7,107,187.3,104,11.8,1,2,306,3882.3,No
9389-ACWBI,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No,Yes,27,2.6,113,254,102,242.7,156,9.2,5,3,379,320.4,No
9391-DXGGG,Female,1,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),No,No,0,162.6,138,154,109,209.7,118,11.5,4,0,369,3990.8,No
9391-EOYLI,Male,1,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,Yes,21,156.5,122,209.2,125,158.7,81,11.1,3,4,335,950.2,Yes
9391-LMANN,Male,0,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,No,Yes,37,112.8,150,243.9,97,178.7,112,13.2,6,2,367,5036.9,No
9391-TTOYH,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,No,0,184.1,98,327,73,212.5,106,7.5,6,2,285,470.2,No
9392-XBGTD,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,Yes,No,0,199.2,122,214.7,114,150.9,105,11.8,7,1,349,581.9,No
9396-ZSFLL,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,No,0,107.2,98,86.8,122,156.2,117,9.7,4,1,342,631.4,No
9398-MMQTO,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),No,No,0,113.6,87,158.6,98,187.7,87,10.5,6,2,280,221.1,No
9399-APLBT,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,256.4,125,273.9,100,222.7,101,11.1,1,1,328,74.7,Yes
9402-ORRAH,Female,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,Yes,33,219.7,137,186.8,94,184.5,113,9.5,2,2,348,1400.3,No
9408-SSNVZ,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,58.2,94,138.7,118,136.8,91,11.9,1,5,309,268.4,Yes
9418-RUKPH,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,Yes,41,215.5,95,241.8,92,147,108,9.6,3,1,299,756.4,No
9420-LOJKX,Female,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No,Yes,30,198.4,129,75.3,77,181.2,77,5.8,3,3,289,1426.4,Yes
9424-CMPOG,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,No,0,165.4,100,115.7,87,193.8,118,12.8,5,2,312,197.4,No
9426-SXNHE,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),No,No,0,199.2,124,126,86,289.2,135,7.6,3,1,349,53.2,No
9432-RUVSL,Female,0,No,No,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),Yes,No,0,62.3,92,275,82,138.7,108,10.8,3,1,286,4904.3,No
9432-VOFYX,Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,Yes,17,193.9,71,189.8,81,196.3,97,12.6,7,0,256,1207.0,No
9435-JMLSX,Male,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,No,0,275.2,67,180.2,108,159,110,7.9,2,1,288,6045.9,No
9441-QHEVC,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,No,0,97.2,88,155.6,85,261.6,105,12.4,5,0,283,19.1,No
9442-JTWDL,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,No,0,119.3,87,211.5,101,268.9,86,10.5,4,3,281,237.7,No
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),No,No,0,196.1,89,185.5,87,250,132,5.2,6,2,316,2151.6,No
9447-YPTBX,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),No,No,0,272.4,88,107.9,125,185.5,81,12.7,2,0,296,943.1,No
9448-REEVD,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No,No,0,191.9,113,70.9,87,204.8,107,13.4,4,4,315,44.7,Yes
9450-TRJUU,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,No,Yes,28,200.6,96,164.1,111,169.6,153,2.5,5,1,366,2848.5,No
9451-WLYRI,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,Yes,35,169.8,136,173.7,101,214.6,105,9.5,7,2,351,990.5,No
9453-PATOS,Female,0,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No,Yes,39,183.3,106,205.1,101,263.7,90,5.1,7,1,305,6155.4,No
9467-ROOLM,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,No,0,222.2,127,153.1,125,227.4,80,12.9,4,1,337,461.3,No
9469-WEJBT,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,No,Yes,21,315.6,105,208.9,71,260.1,123,12.1,3,3,305,3419.3,No
9470-YFUYI,Male,1,Yes,No,71,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),No,Yes,30,174,118,205.3,81,218.2,90,6.7,3,1,293,5012.1,No
9474-PHLYD,Female,0,No,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,No,No,0,128.6,115,216.2,88,255.3,96,6.3,2,6,307,892.7,Yes
9477-LGWQI,Male,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),No,No,0,227.2,128,258.4,92,183.5,74,8.9,4,3,301,5600.2,No
9479-HYNYL,Female,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,Yes,27,213,121,226.2,101,189.8,99,11.1,3,4,328,5705.1,No
9481-SFCQY,Female,0,No,Yes,14,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,Yes,33,251.5,107,234.1,110,213.4,87,10.4,6,3,313,824.9,No
9481-WHGWY,Female,0,Yes,Yes,70,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,No,0,132.1,72,247.5,107,246.2,123,6.9,6,3,311,5437.8,No
9483-GCPWE,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,No,0,137.2,111,165.9,119,182.3,72,14.3,4,1,307,190.3,No
9488-HGMJH,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,291.6,99,221.1,93,229.2,110,14,9,2,313,71.2,Yes
9489-DEDVP,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),No,No,0,153.3,106,224.5,117,273.4,152,8.9,5,2,382,4872.4,No
9489-UTFKA,Male,1,Yes,No,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),No,No,0,126,99,238.5,73,285.1,100,10.2,6,3,281,552.0,No
9496-IVVRP,Female,0,Yes,Yes,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,No,0,123.7,138,248.5,105,269.6,78,13.3,4,0,325,581.7,No
9498-FIMXL,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,Yes,No,0,271.5,87,216.3,126,121.1,105,11.7,4,1,323,162.0,No
9500-WBGRP,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,No,0,152.2,114,137.2,102,185.9,97,9.8,3,0,316,1268.9,No
9503-XJUME,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,No,0,218.6,93,149.9,130,204.6,131,9.2,5,2,361,928.4,No
9504-YAZWB,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,No,0,143.7,55,173.1,108,239.1,95,5.8,6,1,265,1048.5,No
9506-UXUSK,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,Yes,34,156.6,97,224.2,97,260.9,135,11.3,1,1,331,931.8,No
9507-HSMMZ,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,No,0,121.8,97,89.3,97,150.7,92,10.3,5,1,292,1149.7,No
9509-MPYOD,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,No,0,129.6,79,246.2,99,172.1,124,9.4,10,3,315,700.5,No
9512-PHSMG,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,Yes,36,166.2,54,238.8,109,108.8,92,11.2,2,3,260,252.8,No
9512-UIBFX,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,No,No,0,303.9,95,260.9,114,312.1,89,5.3,3,1,302,1780.0,Yes
9513-DXHDA,Male,0,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,Yes,Yes,24,219.9,118,208.5,116,352.5,111,8.1,4,3,352,2212.6,No
9518-IMLHK,Male,0,No,No,31,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,No,0,169.2,123,216.8,83,179.4,107,12.6,3,1,317,2156.3,No
9518-XXBXE,Male,1,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,No,No,0,205.4,101,134.9,77,310.5,83,10.3,2,3,266,720.5,No
9522-ZSINC,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,No,No,0,247.8,117,130,95,134.3,125,6.9,2,1,340,253.8,No
9531-NSBMR,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),No,No,0,227.4,88,182.5,100,191.7,134,12.5,3,0,325,679.8,No
9534-NSXEM,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),No,Yes,37,78.5,109,210.5,101,179.7,102,11.8,4,1,317,595.5,No
9537-JALFH,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,No,0,87.7,103,278.2,97,170.6,93,10.5,10,1,304,1356.7,No
9537-VHDTA,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,No,0,239.9,121,142.3,51,364.3,106,9.3,5,1,284,51.2,No
9540-JYROE,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,No,0,227.9,130,302.6,71,191.5,82,5.5,7,1,291,551.4,Yes
9541-ZPSEA,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),Yes,Yes,25,191.1,109,149.6,120,227.8,60,9.8,3,0,292,5375.2,No
9548-LERKT,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,No,0,189.8,122,173.7,85,257.1,84,10.3,1,0,292,483.2,No
9548-LIGTA,Male,0,Yes,No,61,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,No,No,0,220.2,89,88.3,125,195.3,79,12.9,5,0,298,4747.7,No
9552-TGUZV,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,No,0,136.4,104,202.5,110,230.7,86,11.5,1,3,304,658.1,No
9555-SAHUZ,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,No,No,0,169.2,96,149.9,83,196.9,119,4.6,4,2,304,2076.1,No
9565-AXSMR,Male,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,No,0,94.4,80,215.1,101,179.7,108,13.1,9,2,300,1054.8,No
9565-FLVCG,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,No,Yes,18,182.1,66,213.6,65,193,108,13.4,9,2,250,4459.2,No
9571-EDEBV,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No,No,0,78.3,119,198.2,94,248.5,94,12.1,4,1,312,6962.9,No
9574-BOSMD,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,No,0,152.1,141,215.5,107,262.4,111,12,7,1,367,1620.2,No
9576-ANLXO,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,41,136.8,91,200.8,61,133.7,67,10.3,9,5,233,222.3,Yes
9577-WJVCQ,Female,0,No,No,68,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,Yes,29,195.4,83,268.2,93,168,95,8.4,6,3,280,3687.8,No
9584-EXCDZ,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,No,0,220,95,179.9,121,188.2,109,11.5,5,0,330,1165.6,No
